payment_id,booking_id,amount,tip,status,payment_date
9204cf83-65b4-4ae8-b442-5933b89c8b1e,781a6f80-3df4-450c-b6e6-0e4670055eed,5.87,0.0,refunded,2026-01-24T16:07:50.282919
63fa4cae-6f3b-472c-8966-e4edd13d0d8c,0f346937-93e2-41f3-8671-fd3eaa18ee16,4.29,0.0,blocked,2026-01-24T16:07:50.282939
53cee159-01f5-4f7b-b39c-dd4085f569a1,2e226d95-20c3-4264-9926-c54bc4766dab,5.37,0.0,pending,2026-01-24T16:07:50.282959
39db7ebb-1f18-4d59-bd9d-68589ab1f41f,eeb87c5b-d0ff-453c-ab51-71641a499f00,4.89,0.0,pending,2026-01-24T16:07:50.282979
121485e0-923d-4225-9e50-d36e22f84d01,3743e1aa-e03c-4da0-8dcc-1c3e7f3c5e32,4.67,1.78,blocked,2026-01-24T16:07:50.283000
a624faf9-1977-460d-a9e2-7d586bd713af,70f4ce79-2e2f-4aab-8c9d-fff6954d520b,5.2,0.0,released,2026-01-24T16:07:50.283021
5ce7a98d-f4dc-4f8d-858f-1098e51c079c,1e1f35cf-54f0-4392-ad4c-41fc23727df3,22.59,4.58,released,2026-01-24T16:07:50.283044
90b88494-f40f-4a7e-94d9-3236e6280f4a,64531538-152d-443c-854e-e1841ed96a19,18.17,0.0,blocked,2026-01-24T16:07:50.283065
aac7c6cd-68c9-462b-9ea9-987adee243a7,a855e1c0-92be-4c57-986d-9cce47dc399e,16.27,0.0,released,2026-01-24T16:07:50.283086
84978c08-400c-4be9-815b-870c3023a0c0,be08e9ff-5433-45c8-9fc4-70b54cd9fcc0,17.72,3.88,released,2026-01-24T16:07:50.283108
b3b94b1b-2e89-4215-9466-d3689c6da082,92d40c15-eb50-438a-990c-ebd3f66cf6da,6.39,2.2,released,2026-01-24T16:07:50.283129
7578b1a9-281d-460b-af0a-78696469ad9f,c2ae95c4-c9f4-43f3-95aa-52fb2310de37,5.12,0.0,refunded,2026-01-24T16:07:50.283149
2cfd5842-2d7f-4bf4-a318-15b33a64eb77,f91b3c98-1dce-4ead-a170-f04c96be8082,4.65,0.0,blocked,2026-01-24T16:07:50.283170
14df745c-eeec-44e7-a75e-9ee70ae6fc23,143e254c-ea4b-4118-846c-bb0df896fed3,12.65,0.0,refunded,2026-01-24T16:07:50.283190
c56fd5ac-ee75-4c79-aaf9-d54978859ce1,71020efb-60cb-493a-a79f-d35374ab132c,14.2,0.0,blocked,2026-01-24T16:07:50.283212
5cae0db8-d7ba-424a-bbac-2d1a157a74bd,c35a67c0-17b5-4e54-a3f8-f4461115917a,13.91,0.0,blocked,2026-01-24T16:07:50.283234
6ffc08fa-395e-4c67-82d7-3d88b949931f,05eb236f-d1d9-41ae-8f78-551eaea231cc,17.84,3.69,blocked,2026-01-24T16:07:50.283255
afe6d9f0-6ffa-4381-bd92-d3d3cf5963dd,38558126-24f3-443b-be17-a24c78d9c9fe,18.26,0.0,blocked,2026-01-24T16:07:50.283278
1a11e778-388c-4ee2-bb3e-dcdf346e279b,d36cb5d2-4b3e-45a5-9008-a0b701af4433,6.33,0.0,released,2026-01-24T16:07:50.283299
287adedf-16d5-4772-8a82-262543b99a42,97cf9949-3d6a-4b4b-ac7b-0ef9132860e7,4.69,0.0,blocked,2026-01-24T16:07:50.283320
3c1bcbba-73ef-4c8a-bfdd-6b279a642325,71588514-21dc-42f6-a2a3-608982351b45,5.9,0.0,pending,2026-01-24T16:07:50.283340
38b3e403-5ed9-4908-8438-1919ea1a1bcb,99c06bc8-851b-4366-9093-4335e4449704,24.79,3.12,released,2026-01-24T16:07:50.283362
5f7218c4-3c35-4d48-b1e5-a5a46203c7c2,d1e9e6c1-9de2-44bc-a1d8-374b280dc0ca,9.18,0.0,pending,2026-01-24T16:07:50.283382
1ec60efe-c788-42e4-b5c4-6e53dac71352,5507bc15-7ee8-4b40-bfc2-9711bc4948d0,16.45,0.0,refunded,2026-01-24T16:07:50.283402
2689497a-2ecb-4223-90fc-12bb7a73e4fb,0af9ac45-0460-4d92-9a2b-de6b83385b05,12.6,0.0,pending,2026-01-24T16:07:50.283423
97a924ca-a739-4ddb-8047-f3ac92aa3c04,04b009c7-fe20-41ae-bbb3-7557e1c6d8d0,14.81,0.0,released,2026-01-24T16:07:50.283445
01981ee8-3fe9-4132-96a7-6d0926df38fc,1d32a2e6-8ec7-480f-8815-943e8d990794,17.37,0.0,refunded,2026-01-24T16:07:50.283468
1c962798-9355-4e2e-85e0-b367b1140d17,5f9aa32a-2c95-4270-a509-1d6a1d88fd35,18.13,3.0,released,2026-01-24T16:07:50.283491
b6b8a637-2250-4fa3-ab43-6742c363d4df,6342c76c-9484-4cbc-aa97-f6d4f337acfb,4.02,0.0,pending,2026-01-24T16:07:50.283513
22ed2ff0-2f4d-414b-9a2d-da154dd093bd,2d59c05c-8d8b-4abc-acd5-f0c106a0b489,8.17,4.32,blocked,2026-01-24T16:07:50.283535
f5b45e93-bd32-410b-bbb4-59e479617c9d,9d5788d1-c85a-4e06-b853-c4cea73aa26d,10.1,0.0,released,2026-01-24T16:07:50.283557
44dff5b0-002f-4829-858a-6d437871fa8d,1f437695-f686-4a61-8884-41c8edd2f828,3.46,0.0,released,2026-01-24T16:07:50.283579
b93bccb9-ef78-48ad-bef8-732c507dece6,e968d910-2be3-4021-8030-2803b043da7b,17.17,0.0,pending,2026-01-24T16:07:50.283600
2852ec9a-4ad0-4cc7-afbe-c921397e6c10,c18cf8d9-d365-4780-afd6-2bf4fe161dca,10.69,0.0,released,2026-01-24T16:07:50.283621
8c223d6b-53d6-413e-a428-6924e1a665dd,46b60405-1761-4262-9cd7-a4dbc7996d23,4.84,0.0,pending,2026-01-24T16:07:50.283643
69c63a41-cf5f-4662-80fb-9770e6ed08ff,bb01e5b9-5d4e-42bc-a772-ea16b01ae2c8,5.81,0.0,pending,2026-01-24T16:07:50.283663
80616136-0c70-417e-a1f3-e7d53be2e7ef,faf07b4b-4696-42af-9b46-b1e10ed564a5,5.28,0.0,pending,2026-01-24T16:07:50.283685
d6f2d9c4-f4e8-4cbc-9662-ded705709f02,8dcb0641-d154-4e78-92dd-d4fc3b202ac9,10.86,0.0,blocked,2026-01-24T16:07:50.283706
bbdcfea5-9bd9-4f4a-8972-ed0cd20a8078,fce4777e-f2c9-4bdc-a170-137ed7901617,9.6,0.0,refunded,2026-01-24T16:07:50.283727
870ab85b-ab29-48ea-81eb-c536556c5d13,3aff339f-cac2-4778-9004-0394ac67d984,15.45,0.0,refunded,2026-01-24T16:07:50.283747
70f1a465-5da8-460d-8473-398eb3998a68,efd56456-ffab-4a3d-a162-4f0369321282,22.01,0.0,blocked,2026-01-24T16:07:50.283768
5adf62be-a25e-4b95-8e56-190c322b9a4d,c50c1907-9b0d-4313-b9a6-242961dd11f8,16.26,0.0,released,2026-01-24T16:07:50.283789
8df44ef0-f64c-499f-bfb7-687d61ccd623,bbf41c12-16e6-47d0-af38-f62547b14354,7.84,0.0,released,2026-01-24T16:07:50.283810
875f29ae-6d31-403b-8401-be0d1aab9adf,7680b051-fada-4311-9475-374d2e2a2d12,4.35,0.82,released,2026-01-24T16:07:50.283832
ffeea927-c2df-4523-a4b9-4752ae9ee73a,382d8a79-9380-4c04-b7b1-5f470b990b8d,8.58,0.0,pending,2026-01-24T16:07:50.283853
f97914ea-2954-49d1-a00e-9984c5b0d4c6,fec3afe1-d751-4265-8ac8-e86938c622be,22.29,0.0,blocked,2026-01-24T16:07:50.283876
c213fc8c-55ac-4f38-9a42-b0f56a497ddc,49356d8e-1ab4-4aa5-9339-6a3c1bac31bf,13.47,0.0,pending,2026-01-24T16:07:50.283897
24304978-8cdb-4d22-9970-b67299910d4f,a28ee7f0-219d-4b8c-bc50-9e042290bf7d,18.15,0.0,refunded,2026-01-24T16:07:50.283917
d4be1ba1-139d-436c-a43c-4e4a22ca5535,547a09e1-5cac-4d8b-893d-20093f75418e,15.62,0.0,blocked,2026-01-24T16:07:50.283938
b2c4eb3c-6965-49bb-9337-bc04e11d96d8,12160cae-7a99-40c0-9c92-8f85bfed1c7b,13.51,0.0,pending,2026-01-24T16:07:50.283958
eefdfb81-13a8-47dd-8c1a-39ea363c0f39,6b20f48d-864c-4177-aa12-2d15f114fc0d,11.67,0.0,released,2026-01-24T16:07:50.283980
0c9bfc90-e15e-4ef0-8791-4b52632f19e3,c2797952-548d-48af-a2bc-9d018658d10b,17.37,0.0,blocked,2026-01-24T16:07:50.284000
72773a20-c3f8-43de-b4e4-82b68c0ae042,a454436e-7443-46be-b191-309834e9c7eb,11.93,0.0,blocked,2026-01-24T16:07:50.284020
9c8a212a-6ce3-4bff-b7a4-a0c884dec065,f778be54-0789-4dc7-b045-376490c934d0,11.39,0.0,pending,2026-01-24T16:07:50.284042
d09651af-6ba9-4ce7-9d5b-96fe84f0776f,ce315cda-82b6-4517-9fac-1c6e98dffd95,4.95,0.0,blocked,2026-01-24T16:07:50.284065
235c0264-b0b1-41e1-873f-3e117c896aa0,0be1d594-29f7-4352-8083-d95056631bf3,8.86,2.76,released,2026-01-24T16:07:50.284087
7c7f1ab3-bb42-497a-b281-4c371bca8cc6,8f927124-0300-405a-a6b0-ff330be3f57f,7.09,0.0,pending,2026-01-24T16:07:50.284108
de2d8d7c-654c-4cc2-810a-7f7565f05ae1,c504eae7-fd07-4f7f-85da-5c6db24eb6b2,8.98,0.0,released,2026-01-24T16:07:50.284129
ec9123f3-3554-4488-904a-6e6682ee2150,7a4f24cb-fb5a-45af-a8d5-9fbde3de8319,11.19,0.0,pending,2026-01-24T16:07:50.284149
71cfcd7f-40e9-4f3d-8b18-60056e24ed30,381d5575-765b-4572-9e1a-8a949a5b03d3,11.38,0.0,released,2026-01-24T16:07:50.284169
b59cf8d4-33f1-4d17-9ee0-2cee22288a02,dcd48ea6-53d9-4e46-9b72-68144c161ddb,12.29,0.0,refunded,2026-01-24T16:07:50.284190
7b24325c-1e4f-49e6-8ff9-393d7cb297f9,8925b8fb-163c-436d-bcaa-c810e52fa84d,9.19,1.34,released,2026-01-24T16:07:50.284211
f38b4998-2bfc-47cd-80c5-c0fd9f8ba897,463c09df-56b3-4698-90f9-de63eb57994e,6.35,0.0,blocked,2026-01-24T16:07:50.284233
ca06a2eb-967e-451b-81c3-2cd5ab21c4b7,381813de-2ee4-4696-9936-a4c11d2e932a,11.22,0.0,refunded,2026-01-24T16:07:50.284253
7ac13b54-9fb0-42dc-bd49-d1bf009e5d3f,6e81cc2b-3e63-473e-90d7-f2debe8ed3c3,14.54,0.0,refunded,2026-01-24T16:07:50.284275
b47fd82c-e8ea-4db2-8ddf-4618e90dd016,870bbd98-2dd4-460a-b832-1254b16f9268,12.41,0.0,blocked,2026-01-24T16:07:50.284296
fe98d488-1fa5-4063-a638-4c7e4838a57a,8de0e10b-b8da-45d6-baa9-d4af20afd1d9,5.06,0.0,blocked,2026-01-24T16:07:50.284315
50f8ce74-0087-4469-acb0-46664e706f16,333589cf-281e-425c-905b-e9bbfcf43ed5,5.89,0.54,released,2026-01-24T16:07:50.284337
3629f33a-767e-4e89-bfb5-281ff71a7ef7,e1f0142f-257f-4af8-aa66-286906d53769,3.15,3.42,released,2026-01-24T16:07:50.284360
04bf74c8-605e-471b-acf8-0dabbd3f6e72,b201bf1c-4fb4-4bea-9b90-cb485780d7f3,18.98,0.0,released,2026-01-24T16:07:50.284381
45a3e69c-a202-4e81-bf18-5691757cbdf3,4dcc97b6-8ce6-45d5-a505-f84deac4344a,21.6,0.0,released,2026-01-24T16:07:50.284404
a4b35419-0487-42fd-94d3-b464b4429634,d5b635aa-6ff8-4230-a03f-3473875fed84,5.29,4.05,blocked,2026-01-24T16:07:50.284425
b30d0305-18a8-446b-aab8-fa2a94d70fed,9ce05e07-5160-4b18-be79-147864845ebb,5.28,0.0,released,2026-01-24T16:07:50.284446
ef7ac65f-de38-4b90-8857-b586b1bc23c3,bc0f1a05-13d4-4de8-9154-a0bc8b5a9628,18.21,2.81,released,2026-01-24T16:07:50.284469
5010fac9-163a-4b97-aff2-8916f518a83b,86d710a7-33be-4e76-b233-baca6ba1172c,15.67,0.0,blocked,2026-01-24T16:07:50.284490
0933ab3c-134a-4b50-8927-27b38535bd53,ce0bf2f7-9140-4eaf-a0a3-5dd95f37301b,14.01,0.0,refunded,2026-01-24T16:07:50.284510
164509ea-63b9-490d-a84a-a23d51c7dfc6,737ff5cd-5eee-428f-96e4-e45d77dfce8d,17.61,0.0,blocked,2026-01-24T16:07:50.284531
26162335-e56d-4bf4-ad6d-663f2254176f,ec47c44f-3b2b-458d-a88f-f1fa0e4f35f9,12.69,0.0,pending,2026-01-24T16:07:50.284551
08225b1d-4bae-479f-b8a7-e1de82a1c92d,28f5182c-fb76-4c3b-99e1-a2a6d5d0900b,8.34,0.0,pending,2026-01-24T16:07:50.284571
03635f68-9e48-4e2a-beee-ed4790336668,a43e7b13-c482-472c-909f-5fdf418605ea,9.1,0.0,blocked,2026-01-24T16:07:50.284592
6503ef33-4578-4cfd-8cf7-56cb67f663ff,2d3a0953-c2ae-4fee-964c-188b8714c6e5,9.44,0.0,pending,2026-01-24T16:07:50.284613
18a6555c-5a47-4852-8cf0-921c5a0de3eb,640bdbf9-6879-4922-96a3-1bb69ef29897,4.53,0.0,blocked,2026-01-24T16:07:50.284634
9d45fa4b-42fc-4e97-bd5d-562d5cb80324,3fd2654f-bb53-46e7-9a67-378cc4b62f17,4.93,0.0,pending,2026-01-24T16:07:50.284655
b7287f3b-7d19-4bfb-a711-d9edea973d61,6cc88d9f-ca7b-4be9-b287-00f93177a57a,20.15,0.0,blocked,2026-01-24T16:07:50.284677
49c4ba4f-7ec3-4fed-ba86-3e7939aaf974,c89d3bb5-d7f5-4aa8-8446-34ff2f460549,13.94,0.0,refunded,2026-01-24T16:07:50.284697
0398bf58-0458-4ccb-990f-ad332cc96e2b,073ea7eb-8703-450c-901c-e173bec8f53c,15.49,0.0,pending,2026-01-24T16:07:50.284718
b5ceecac-26cf-40d7-b165-3d70015d1243,97e93d2f-7f82-4705-a4da-df65a94fd475,3.35,0.0,pending,2026-01-24T16:07:50.284739
8bc185bb-d4b1-4f53-960a-94bf973132ab,afda0bd3-6599-435f-ac97-a9409b6c79be,14.36,0.0,released,2026-01-24T16:07:50.284759
984a01a4-9466-40ff-8322-a39c9e94b3f9,505948c7-2c09-4e4f-afb7-c37b66f4dfe4,11.49,0.0,pending,2026-01-24T16:07:50.284780
695ac958-cd6d-4686-a279-be9de96c46d6,f8e6e299-7b2a-4814-b1b8-31b0083f347f,12.82,0.0,refunded,2026-01-24T16:07:50.284801
fbe9b2cd-c980-4389-bb46-0319899a334f,08fa60ab-63f5-4065-a171-76ebba673748,9.2,0.0,refunded,2026-01-24T16:07:50.284821
f8bd9aa9-400c-476c-8d5f-d11b566fd703,422a8ded-45cb-4142-b3d1-d962c2fdd672,7.05,0.0,blocked,2026-01-24T16:07:50.284841
70044753-e467-4730-99b4-ef5dd8905017,5232eab6-0307-4407-b89d-349e4bef2057,8.13,0.0,released,2026-01-24T16:07:50.284862
9d6291e3-77da-4668-bae3-2da8e9380f65,9b32967d-d015-49de-bd1f-f0f908932ffe,7.36,0.0,blocked,2026-01-24T16:07:50.284885
4fd2fedf-36fb-4bbd-b4ed-1118ab1d4727,237e2407-2198-4123-923b-8baaa84714bc,7.24,0.0,blocked,2026-01-24T16:07:50.284906
3e135d2e-bcc5-4952-8859-66bb039d0b4c,e3d02452-4ddf-47b1-ad93-0b6ee3db5770,5.86,0.0,released,2026-01-24T16:07:50.284928
7eddd762-0b07-47b4-b277-f26b8fe0a651,92532c30-1929-4b6d-aaf3-f68cc1d51054,9.42,0.0,pending,2026-01-24T16:07:50.284949
009e0a69-4ef2-4611-b53a-26650820316a,9d7d1059-bf32-44eb-bb4f-28f4c6b2758a,24.5,0.0,released,2026-01-24T16:07:50.284970
426b1214-cc26-4fae-9a5d-3cde97313caf,140bde86-2370-4155-850c-2b8350edf521,9.89,0.0,blocked,2026-01-24T16:07:50.284991
30172dce-4f1a-4c69-b782-214022939c57,c097c57e-dbe5-4d70-9079-1be129702ed7,4.48,0.0,pending,2026-01-24T16:07:50.285012
061a2f0f-2c51-48ab-b934-d2e2b9bddd27,b416b8e6-50f9-432c-b11f-61156ab19f49,4.54,0.0,pending,2026-01-24T16:07:50.285033
dc7f96ce-ba53-4cd8-811a-b2a96ceff1ea,17251c81-a165-4243-97b5-3f29959ae0f8,4.35,0.0,released,2026-01-24T16:07:50.285054
40696983-14ee-4a04-a596-535a37434e95,58cdeb9c-62b4-4ec4-9d83-e92c52dc7825,6.04,0.72,released,2026-01-24T16:07:50.285075
20e2daef-d42e-45f8-9a5b-c7b6b897272a,23e82372-6ae8-46d3-953f-4e9d128954e4,6.26,0.0,released,2026-01-24T16:07:50.285097
4b7d73be-b518-4c87-bd9b-87316104926a,ac12ea92-f5bf-46bf-845b-f4ded05d3a09,6.62,0.0,released,2026-01-24T16:07:50.285117
7b2dd073-dda8-4208-b92c-b85996ad075a,f6753d75-1584-4c87-a51a-16e22f4592b7,16.47,0.0,released,2026-01-24T16:07:50.285137
dc25fd76-8cd7-4bfd-b2d7-50e7c5482b3e,1718173f-e8f7-44f3-a090-c5d04acfe99d,14.53,0.0,released,2026-01-24T16:07:50.285158
6f67c2f2-3e62-45af-8fdd-66f3c6db07a7,8d48aa25-33c4-4e15-a209-c8b64b8098d5,12.74,0.0,pending,2026-01-24T16:07:50.285177
a0c329b0-f96d-45f6-ae6c-3c634e5bbe3c,6f48d2c0-eefc-4855-9fba-7619038d9e60,5.15,0.0,released,2026-01-24T16:07:50.285198
4d3daccf-a832-4a12-9c9b-70034d11a727,ce365098-66cb-437f-b178-5541ebf82a72,3.83,0.0,blocked,2026-01-24T16:07:50.285218
62b9faee-23da-422c-9a30-226c4a54556f,b31a25b7-df75-4f97-bde9-2481aae2fb51,3.66,0.0,refunded,2026-01-24T16:07:50.285238
45c9998b-dcb9-4856-90fb-fc2847e614c3,f8876d26-ba9e-428b-8b60-9391e023c25e,8.48,0.0,pending,2026-01-24T16:07:50.285258
8ec2fda0-5dc9-40ea-b8fd-0f898d772229,4e0ee44c-196f-496c-b7f9-107120200553,9.0,0.0,pending,2026-01-24T16:07:50.285282
c77e1ff9-6d46-4a92-bab6-048e4dee05b0,af57a484-ff84-4900-95e4-c9b2cdb14fcb,18.23,0.0,blocked,2026-01-24T16:07:50.285303
98362684-c4e1-472c-a903-b7eea25d454f,72014f23-f37e-467e-8c73-a8939ceb3de3,6.27,0.0,pending,2026-01-24T16:07:50.285324
f03a4add-e01a-4adf-b836-a214fe510116,a722d1f3-92ca-4d7e-8b4b-65e7991d2c91,4.66,0.0,pending,2026-01-24T16:07:50.285345
757a3f7c-ccde-4a0e-b065-7ad206febe97,a478159d-668f-4197-ad28-006d2208277f,5.45,4.31,released,2026-01-24T16:07:50.285366
5aab3d8d-feab-4815-b148-d74afdc5930e,2dfe8eab-c18a-4e65-86c7-83d9726ef9e7,17.61,0.0,pending,2026-01-24T16:07:50.285387
aaddbe20-0f43-4304-8f53-2145ba15c6e9,3978e9d5-342e-4b19-af2a-27d5ea77a714,6.5,0.0,blocked,2026-01-24T16:07:50.285407
114dca26-7805-4413-b0d9-ad3681a4e454,c9454552-a975-44db-b7a4-5af822c1150b,16.32,0.0,pending,2026-01-24T16:07:50.285427
c43dd44f-d2df-40ad-869a-21f69d3cb45d,c75b11b0-6d43-495e-b759-99874b17ecd7,5.64,3.73,released,2026-01-24T16:07:50.285449
c145b20a-d41c-4752-8075-852760ff093f,e37263cc-d9bc-4e14-ba23-8d1e06894ea1,13.94,0.0,pending,2026-01-24T16:07:50.285470
9044b9d2-92ac-4683-9179-6b840e0b8bd7,75d79f4e-acd3-4281-97c4-10a117e22e8d,17.15,0.0,blocked,2026-01-24T16:07:50.285492
2c9c8308-c4b4-4477-a82e-4eb14f6a781c,ada7b5c1-e126-457d-9f66-ed7c2a662399,20.54,0.0,released,2026-01-24T16:07:50.285514
7c0e161b-e351-4159-b70d-b27bbad706c9,6f13f55a-7133-45ce-9f50-f36edf8cab6f,15.76,0.0,blocked,2026-01-24T16:07:50.285535
fcc608d4-3166-4ed1-b46f-ffabe406e76e,e7336c9a-b822-46ef-ac6d-ec4d2752266a,15.94,0.0,pending,2026-01-24T16:07:50.285555
305eca77-c6ea-4f6c-a1f4-5e2cb441802d,d0bff892-ff45-4c81-8517-74adfd52dfc5,16.53,0.0,released,2026-01-24T16:07:50.285575
c1104347-aac9-4c3e-b3fb-f13a033ac9cb,374738af-a2a3-4278-9497-51f05f58b2f8,4.59,0.0,refunded,2026-01-24T16:07:50.285596
d0550533-346a-410c-89b5-6e487517c39c,b77bb0b9-faa8-4817-90ce-2588da4238f3,7.78,0.0,pending,2026-01-24T16:07:50.285616
59b1bf71-6c93-4abe-9a86-9c0ec7313d85,5b9e7c6f-1d23-42b2-9357-a5c32dce62a8,21.75,0.0,released,2026-01-24T16:07:50.285637
3d6d1d12-af77-4bc0-88ac-82e1fbac17a5,213ed37e-e73b-497b-bf45-3b5d6a1f01f2,15.82,0.0,refunded,2026-01-24T16:07:50.285658
2dcfbffd-5b83-4554-9031-3f2ec907246e,51bab416-ceeb-4156-a302-7160fe51b1a3,14.97,0.0,released,2026-01-24T16:07:50.285679
35692cdf-22c0-4c0f-8282-fd484bc321d2,faabaae2-04dc-49a6-b12f-86a38fc469a8,8.22,0.0,blocked,2026-01-24T16:07:50.285702
0cc123dd-6860-479e-8cd6-5ea030f580a2,b9857941-ab06-4ee0-9c0b-548f9576c67d,15.7,0.0,released,2026-01-24T16:07:50.285722
098bca69-9a73-4722-99c8-4394a19cf32a,b0af0db6-48d4-4089-91f4-8dea1649556a,17.45,0.0,blocked,2026-01-24T16:07:50.285743
6bec3fb5-d23a-4a16-9c61-7fe62e1e252a,334b4d51-e6dd-4daa-be92-889a17c24710,12.64,0.0,released,2026-01-24T16:07:50.285763
6b1771b1-1fcb-4b39-bd58-8da71b60b329,121fc446-40e0-4164-8752-32f5a0e64d5d,4.65,2.73,released,2026-01-24T16:07:50.285785
de485396-1345-48b3-bfd4-9dbc0bab5b08,c8086965-c45c-40df-9c9b-0543216f6cf7,3.4,0.81,released,2026-01-24T16:07:50.285807
07dbb92c-7407-4270-b765-287d9d37d704,ef812124-1feb-4864-bd2f-4619c5c5b792,5.29,0.0,refunded,2026-01-24T16:07:50.285828
f2825cd9-5ba0-49e3-88c2-821ef58730d0,9edb0b1c-3cee-431e-b52c-480c289028b4,10.94,2.81,released,2026-01-24T16:07:50.285851
126e2bcf-cc2a-40c5-a6bd-bebc1cbc71eb,07e2f9ec-138f-41ad-9d22-48ee799306f7,18.0,0.0,released,2026-01-24T16:07:50.285874
d0c3511a-bdea-41d3-865e-7f511c0de2be,3ec202f2-fa54-4b23-90df-8abc0b923194,15.99,0.0,blocked,2026-01-24T16:07:50.285894
c93a79ae-cb32-4772-9c5a-0de462efa0ba,e3f24e38-2305-411f-b081-0f01674a9564,20.62,0.0,pending,2026-01-24T16:07:50.285915
4a3448aa-54c6-4531-b631-6c0f031467af,630867f8-84a5-4d74-bc0c-d475186445cb,20.44,0.0,pending,2026-01-24T16:07:50.285935
3ac06521-0af4-456d-b738-340a8dc4f603,a011ab8b-2133-4c0f-96d5-69b21fee447e,14.55,0.0,pending,2026-01-24T16:07:50.285955
c1a6d346-99cb-4235-b5e7-e0968c59ccdd,9806aa1c-b3d8-4155-8f08-52c3485edd01,12.25,0.0,pending,2026-01-24T16:07:50.285975
de10cf10-b3fc-4abc-9a26-e6bef43dbd52,218f9d13-a0b7-4344-9413-cf339b8c08ce,5.73,0.0,pending,2026-01-24T16:07:50.285994
b2ecc606-bdb2-4c81-9d26-8b4de0024444,1e252cb4-1b5d-48b3-95be-2d2879e5382b,5.04,0.0,blocked,2026-01-24T16:07:50.286016
50ff9441-335c-4aab-89d3-e87b27f96306,2a4df16f-81cf-4ea1-94e4-09b92a99e818,6.39,0.0,blocked,2026-01-24T16:07:50.286039
f99f2cd6-a784-4ea3-8314-f7274836e3d5,85687b72-3329-4d5d-a0ed-46b3708f611e,6.83,0.0,released,2026-01-24T16:07:50.286060
322d59e5-e193-4704-9c2f-6a2220240999,855fe0a9-1d11-40f5-a812-67a80bf50642,9.84,0.0,blocked,2026-01-24T16:07:50.286082
70ea1b80-12ae-448b-83f7-fdd6b7308c54,35a5b690-9509-42c7-9e50-72475409396e,7.79,0.0,released,2026-01-24T16:07:50.286105
97cc7dd7-3afa-45ac-8b13-31b5157631a4,38e3199f-f08e-410c-814e-1ec6b9aef0f8,10.28,0.0,blocked,2026-01-24T16:07:50.286126
e408b3ca-7928-4148-ae82-135df358af0f,7560c0b0-3da2-4a34-a29c-17625b276d79,7.77,0.46,released,2026-01-24T16:07:50.286148
4879ac2e-aa01-41ec-965b-c04db9af529a,3579c654-0179-490c-8948-7223f15ba581,7.81,0.0,pending,2026-01-24T16:07:50.286169
71f40b5d-692a-43a0-abf1-2f1bf9e68e59,4e8f4093-5fe4-41e9-9c4a-b43408317f91,5.31,0.0,released,2026-01-24T16:07:50.286188
2dc8ba90-1727-465f-95c0-005047ea7979,61340f16-6040-4dc1-be77-bb224c1d444e,5.18,0.0,blocked,2026-01-24T16:07:50.286209
41e3d2fa-0c0d-47aa-852a-dadb66af47a3,de548f48-b960-46d6-a1e5-d776e10f93c4,14.21,0.0,pending,2026-01-24T16:07:50.286229
6572e855-4b81-4e3d-bdd1-edb0e2e86fff,ee3e52e9-3eef-4bdf-be55-6dc42c2ae2db,11.52,0.0,pending,2026-01-24T16:07:50.286249
41af7827-8d64-442b-addf-86e8104450e2,701d57b1-2e2d-4a9c-8a86-bafaefcd171a,9.62,0.0,blocked,2026-01-24T16:07:50.286270
ce212be0-de4a-48d4-8b26-ccf58e68c95d,6b9c0db0-3c04-4b91-81f5-21715e8b12e5,7.4,0.67,blocked,2026-01-24T16:07:50.286292
bdf8c0d8-f86a-41f1-8e7d-e64f87408502,31c51c83-3d9e-4517-b78b-2b48fdd23b28,23.3,0.0,blocked,2026-01-24T16:07:50.286313
548f2fcb-2343-4c28-ac11-2c3ad02694c0,a99ea04d-a3f8-452b-b1ce-cf3cbb08b77c,10.37,2.32,blocked,2026-01-24T16:07:50.286335
fc393b7d-e6f0-464a-84d6-c849d771db04,ac792df1-8706-4de8-aefb-66c6f608c82d,12.13,0.0,blocked,2026-01-24T16:07:50.286356
873b7496-26fc-46bf-b84b-633d70eefff9,4caca823-e979-4963-ab39-2cf9f737dd0d,9.09,0.0,released,2026-01-24T16:07:50.286376
b96de04f-dea7-4a59-a1d4-7bc9f52fdf03,6eedef61-01ec-416d-940b-a40390a25ca6,16.89,0.0,blocked,2026-01-24T16:07:50.286397
64cce042-ad36-45c6-ae9d-aa7953f79bd0,c7954e75-27ee-4e7b-8f98-4e1ac0e64a6a,9.83,0.0,pending,2026-01-24T16:07:50.286417
ba12e110-7c4e-4561-92d4-5dd13d9326b8,e2ef11c2-b3dd-40b6-80d7-1593b217cb9b,8.62,0.0,pending,2026-01-24T16:07:50.286437
2c12b67a-11b8-43ce-aef2-b3613b620b1e,6a547a84-b3d7-47db-a49b-ca4a1e2091b1,6.86,0.0,pending,2026-01-24T16:07:50.286457
a4898ff8-1ee4-46e1-a4de-961e4100377f,60afac66-3692-407f-a4d1-bc3b6920bbaa,6.52,0.69,released,2026-01-24T16:07:50.286479
b9334e48-3760-4f4b-ba4f-14dccccbef4c,9e404694-d062-4b9a-9e1c-44d2c835832e,5.12,0.0,pending,2026-01-24T16:07:50.286500
cc09d30a-9d0f-4e83-8de0-c23a64a80e83,442f46c8-e4d5-4e86-b40e-33e196d00946,15.73,0.0,blocked,2026-01-24T16:07:50.286521
